Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50
1911,611,104.0148082,30.69564351,949,104.0133461,30.69733246,233.7767717,,30.82770616,30.99802498,30.74324669,34.28091153,39.85460354,35.43563697,39.85460354,35.21323758,35.21323758,35.21323758,35.21323758,40.36433468,37.61324595,38.94026041,38.26525163,38.59980522,38.43180036,38.51561958,38.47366431,38.49463052,38.48414457,38.49463052,38.49463052,45.16617415,41.5643907,43.29049422,42.4098864,42.84566601,42.62666248,42.73588367,42.68120321,42.70852593,42.69486018,42.70169197,42.69827581,42.69998382,42.6991298,42.69955681,42.69934329,42.69945005,42.69939667,42.69941002,42.69941669,42.69941336,42.69941502,42.69941461,42.6994142,42.6994142,20.7545346,27.93227171
1912,611,104.0148082,30.69564351,1127,104.0159345,30.69643301,138.8978377,,14.00650464,14.00650464,14.00650464,14.00650464,14.00650464,14.00650464,23.81105789,17.63782066,20.26473012,18.86024387,19.38109363,19.11712175,19.38109363,11.31294606,12.95420248,12.95420248,12.95420248,12.95420248,12.95420248,12.95420248,14.69602397,16.97902261,21.78789611,19.08519907,13.6620824,43.86247506,19.7641192,19.7641192,19.7641192,19.7641192,19.7641192,19.7641192,18.8869581,18.08434777,11.60167554,14.13518631,12.7437328,13.40344354,13.40344354,14.57687064,15.97547015,19.2320083,21.41465592,20.26473012,20.82382991,20.54047613,20.54047613,14.10528112,20.54047613,28.90359628
1913,611,104.0148082,30.69564351,1169,104.01322,30.69418719,221.7950418,,25.75684356,25.75684356,25.75684356,30.38866415,24.12272358,16.06563683,29.16756714,52.18706866,29.84905235,29.84905235,29.84905235,29.42012345,29.63303583,29.63303583,29.63303583,37.18100817,34.04955866,34.04955866,34.04955866,34.04955866,34.04955866,29.90494946,22.87857165,26.65983808,43.7753372,54.81433526,61.42016542,32.13127366,32.13127366,32.13127366,15.17988879,19.96155376,19.96155376,19.96155376,19.96155376,17.66509182,32.68558511,26.05096739,26.05096739,26.05096739,19.65848544,22.40773107,22.40773107,48.31843573,30.6168583,30.6168583,30.6168583,15.90562053,19.33322398,19.33322398
1914,612,104.1034118,30.68722884,540,104.1010393,30.68638247,245.847861,,57.0265657,20.63359579,23.53471297,18.88699168,23.59680639,33.72912727,30.41416837,23.44509403,82.45828881,25.95461289,20.24708441,24.76969878,35.68759273,23.41800444,23.45544964,31.38483332,27.18415136,29.04191303,20.82475999,25.30497391,21.48320984,34.17190346,24.92203422,23.52799222,25.77196698,28.14156755,23.97162306,28.7261376,23.30004738,24.72213127,17.92510987,21.60244812,26.35064532,28.8525607,23.09334115,31.00008055,24.49971764,29.88779399,20.16830159,55.8392618,34.18290189,34.23110307,23.64869204,54.85861362,59.80083105,24.72953237,30.57555372,32.03093983,24.09544083,38.94622927
1915,612,104.1034118,30.68722884,1236,104.1032213,30.68891742,188.032783,,18.22310969,17.60515003,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,19.17614784,23.0636463,23.0636463,23.0636463,25.54407618,24.24057364,24.87526022,24.55381614,24.71349299,24.63339581,24.67337939,24.67337939,24.67337939,38.35229568,30.02842066,33.68373219,31.75121965,32.68893914,32.21325665,32.44935471,32.33087465,32.39000633,32.36041349,32.37520314,32.36780662,32.37150446,32.37150446,32.37150446,45.27879724,37.75240416,39.38925771,40.26209147,39.82089224,40.04027652,39.98520413,39.95772473,39.97145971,39.96459103,39.96802508
1916,612,104.1034118,30.68722884,1386,104.1037829,30.68476117,275.7908357,,39.20722036,39.83338048,61.47659495,42.48988624,42.48988624,42.48988624,33.57994391,42.48988624,43.54592143,43.01142276,43.2770218,43.14381352,43.210315,43.17703864,43.19367041,43.18535294,43.18951127,43.18743201,43.18847161,43.1879518,43.18821171,43.18808174,43.18814673,43.18811425,43.18813048,43.18812236,43.18812642,43.18812439,43.1881254,43.1881249,43.18812516,43.18812503,43.18812509,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507,43.18812507
1917,613,103.9735737,30.67465759,390,103.9733365,30.67656097,212.1769259,,16.86174246,20.4708844,18.08076378,16.59635646,29.93091431,25.46123111,15.1931762,18.75064773,19.11832762,21.82391238,30.19118313,18.65291656,18.65291656,24.96199128,18.31743245,29.22845408,17.02550082,19.16780259,19.26934746,19.13693104,17.93886645,16.00496455,25.67519103,12.39491981,16.44782371,14.17794772,23.74007563,14.55851842,16.56015031,16.56015031,19.36829796,16.98561262,17.19506287,23.53888854,20.58859658,16.32130199,18.36323697,20.27885663,16.69224067,18.06361591,16.69224067,16.69224067,16.69224067,19.69732657,16.18298587,17.35795781,18.81213976,19.49984877,17.91992805,21.61406627
1918,613,103.9735737,30.67465759,783,103.9672382,30.67469912,606.9541362,,53.26754974,58.55909122,49.60586233,66.71862261,66.71862261,66.71862261,66.71862261,66.71862261,66.71862261,67.75301985,64.98245027,52.10735033,63.33434465,52.10735033,52.10735033,48.59232521,48.59232521,43.52659144,48.59232521,67.64813902,56.55828017,61.6081266,58.97530068,60.26297101,58.97530068,58.97530068,46.72205752,52.13843445,46.72205752,46.72205752,38.6731839,46.70541269,46.68877971,88.46295103,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829,53.09926829
1919,613,103.9735737,30.67465759,895,103.9736664,30.6735115,127.3342456,,12.47695384,12.30392639,14.07584291,12.87649675,20.20510343,12.01843874,15.48659744,14.83505774,15.48659744,15.48659744,13.76974101,15.48659744,15.8070098,15.53909438,12.58197486,15.59194844,12.78670249,14.05067538,14.05067538,14.05067538,16.754506,12.23346657,15.98546826,15.62682976,13.72464923,15.98546826,14.30833505,16.07375092,15.13975136,15.13975136,15.13975136,12.38927795,13.57968689,22.65118143,17.14358101,18.3585058,17.7302553,13.64295489,13.64295489,14.03630905,12.86445138,12.68351259,12.59493855,12.63907039,12.61696587,12.62248475,12.625246,12.62386522,12.625246,12.625246
1920,614,104.0418566,30.65698347,1387,104.0440881,30.65424778,371.0090891,,34.15940462,34.15940462,34.15940462,34.15940462,34.15940462,34.15940462,34.15940462,94.72572488,50.21175642,50.21175642,50.21175642,37.72973787,43.08492648,40.22990123,41.60849597,40.90758716,41.25506473,41.08059118,41.1676431,41.12407107,41.14584555,41.13495543,41.14039976,41.14039976,41.14039976,96.43557551,57.67574055,57.67574055,57.67574055,50.91357259,54.08410677,54.08410677,54.08410677,78.56663063,64.06607491,70.57926333,67.16513816,68.82988959,67.16513816,67.16513816,38.27027853,42.88234088,45.63196091,44.21444361,44.9120201,44.73557051,44.64786461,44.69167454,44.66975884,44.680714
1921,614,104.0418566,30.65698347,1411,104.0385396,30.65746299,322.2312508,,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,20.82643632,88.77799765,33.73822112,48.89494217,39.92654534,43.95796964,41.84538394,41.84538394,41.84538394,21.18780827,41.84538394,47.88575863,44.66226324,46.21787293,45.42675427,46.21787293,46.21787293,78.64627138,58.22109135,66.90962198,62.26370986,64.50311733,63.92829812,63.64471334,63.78619052,63.71537338,63.73306292,63.74191139,63.73748686,63.73969903,63.73859293
1922,615,104.092995,30.67384099,967,104.0903608,30.67653969,391.328738,,45.39581494,44.03185443,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,60.85457697,54.07997915,57.2676202,55.62817204,56.43599226,56.02917054,56.13032512,56.13032512,56.13032512,41.61841822,44.494302,46.08662313,45.27646687,45.67795299,45.47632383
1923,615,104.092995,30.67384099,1336,104.0936842,30.67180601,235.0038754,,24.03448726,19.629094,20.65968135,20.13120646,20.39202052,20.26077417,20.32618548,20.29342712,20.30979309,20.29342712,20.29342712,20.21538713,23.05035209,26.81502223,26.67411302,26.74438203,26.67411302,26.70920131,23.64268146,29.58090739,34.39081103,18.25272819,22.23426942,20.04772397,21.08445985,20.55302645,20.81535172,20.81535172,20.81535172,21.47243532,20.81535172,19.2494642,20.0018075,19.61842563,19.80826168,19.71288663,19.76045908,19.73664419,19.74854445,19.74259253,19.74556804,19.74482408,19.74482408,19.74482408,33.5719822,28.57011989,24.86543845,24.1722798,22.00296363,23.51671859
1924,615,104.092995,30.67384099,1341,104.0958335,30.67466937,287.0060595,,27.57709468,26.07499847,21.51051661,23.57384118,23.19240885,23.19240885,23.19240885,20.39924608,22.4126207,34.84727873,27.22587126,26.12774849,19.83151275,25.11477429,29.94845838,29.13767102,29.13767102,26.86484176,27.95513567,26.86484176,27.39914649,22.12466412,42.37989394,24.2540332,24.2540332,24.2540332,24.2540332,24.2540332,26.94189868,31.07434028,30.29975995,18.4833956,22.96048476,20.48011525,21.64948799,21.64948799,21.64948799,22.46134379,22.46134379,22.46134379,31.54875769,29.94845838,83.32433985,30.06465026,44.18625008,31.0899242,31.0899242,30.75064923,30.91935603,30.75064923
1925,615,104.092995,30.67384099,1856,104.0877571,30.6732325,506.2930459,,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,79.07396812,69.43447487,73.9413779,71.61709097,72.76067726,72.18435506,72.47137039,72.39940279,72.36347257,72.38143322,72.37245178,72.37469693,72.37581954,72.37525823,72.3755389,72.37539857
1926,616,104.1398098,30.63635551,415,104.1386582,30.63500595,185.8841351,,24.18005009,28.13170305,36.44290736,28.116928,28.5655146,18.3086973,23.2708676,28.66646903,27.0941385,27.0701629,26.70472625,21.56720417,32.38058211,23.52294134,26.31042869,24.58084086,25.49329488,23.63566997,25.3274156,25.92489151,18.46618723,19.98803892,17.92954426,17.65751116,17.76604017,15.72986547,17.00235986,18.74301901,19.77761714,19.2390393,18.77817852,18.92014564,21.7337827,18.81071234,17.60999299,18.78355153,18.77000052,20.90557203,19.75222475,21.1797543,20.24760258,21.72088896,20.38275424,20.84023495,20.6089561,20.91388088,20.81848239,21.00160549,20.97422663,20.99069002
1927,616,104.1398098,30.63635551,472,104.1412091,30.63877966,300.2698023,,20.2999303,23.5739698,22.86408965,26.28501613,25.76297013,20.63414533,23.36152831,18.98661513,24.34620019,21.2831356,23.47167065,22.03190725,22.63027222,22.62674688,23.36373138,22.9204455,20.5703385,22.65892323,21.9375198,23.26861947,19.49012916,21.74850085,22.82059742,22.1998596,23.0307808,19.51390582,21.72078945,21.13207553,21.87307944,21.49476731,21.55565695,21.50809895,18.53122592,22.99753111,21.90418011,19.56256209,23.61066915,23.97930676,23.73402333,22.42505381,19.94030954,22.27658502,19.85581004,22.94932635,15.16620538,22.14301542,21.84663073,23.00386549,19.9957693,22.9904721
1928,616,104.1398098,30.63635551,688,104.1445578,30.63469503,490.8295407,,67.83056992,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662,26.33362662
1929,616,104.1398098,30.63635551,1106,104.1364419,30.63755553,349.0905354,,30.63317312,41.82116231,41.68245199,21.72387083,21.72387083,21.72387083,21.72387083,21.72387083,21.72387083,16.48165151,18.74311599,17.53978964,18.12149859,17.82589968,17.97248377,17.89889161,17.9356122,17.91723309,17.92641794,17.92182434,17.92641794,19.06228669,20.35183688,24.27283298,22.1400736,23.15745116,22.63733728,22.89444062,22.76516306,22.82961883,22.82961883,22.82961883,29.92204589,25.89904625,27.76557823,26.79985192,27.27416913,27.03493026,27.03493026,23.73750331,20.12371381,34.74818232,19.39391863,24.89387773,24.89387773,24.95979995,24.92679525,24.94328669,24.93503824,24.93916178
1930,617,104.0306186,30.58109204,269,104.0437776,30.57776198,1314.719203,,88.43265017,99.74687315,103.6231884,102.0413834,105.6010404,103.4047551,104.4913582,105.8531772,109.9416755,109.2391562,107.1648536,109.147406,109.1015887,109.9416755,109.9416755,109.9416755,109.9416755,109.370055,116.7198306,113.229405,114.948127,114.082293,114.5135734,114.2975264,114.4054479,114.3514617,100.65923,114.3514617,98.08033427,105.830248,102.2513459,104.4727758,103.3501253,103.9084183,103.6285198,103.7682803,103.698353,103.7333049,103.715826,103.7245647,103.7201951,103.7212875,103.7218337,103.7214455,103.7215245,100.2875775,98.65448225,99.46432692,99.05774939,99.26062182
1931,617,104.0306186,30.58109204,282,104.0317101,30.58346893,283.4620995,,45.18657823,27.65483898,37.86506709,22.19605347,23.59453314,23.59453314,32.33151868,37.86506709,33.36665586,32.9181793,32.9181793,23.59453314,23.59453314,26.47116882,24.95020925,33.66940528,25.3138247,25.499636,25.40639062,32.19127944,29.9402511,25.44127761,25.43545646,29.9783654,25.4369115,25.43763908,25.43727528,25.43745718,25.43736623,25.43741171,26.2404915,41.23085084,25.43739466,31.20683664,29.83811574,25.43739679,25.43739643,28.50456866,24.58948333,26.23299635,26.23299635,25.43739655,25.43739655,25.43739655,25.43739655,20.76645418,24.26786107,25.43739655,25.43739655,25.43739655
1932,617,104.0306186,30.58109204,877,104.0283682,30.5816609,224.8101062,,16.75603276,22.69319651,21.2418998,21.2418998,21.2418998,21.2418998,21.2418998,21.2418998,23.57804464,21.2418998,21.2418998,21.2418998,22.0552223,23.09198609,22.56170003,22.82376332,22.69197508,22.7576784,22.71077984,21.14693632,21.45905124,21.46427564,21.46166313,20.5762404,21.00962716,24.44463299,17.44839484,20.36231947,18.79307474,19.54625151,19.16226504,19.35235371,19.25684028,19.30447886,19.28063014,19.29254713,19.28658679,19.2895665,19.28807653,19.28882149,19.288449,19.28854213,19.28858868,19.28854213,19.28854213,18.59605372,18.26812676,18.43063169,18.34901943,18.38973502
1933,618,104.0748969,30.6108969,134,104.0783955,30.61080386,335.5366158,,66.36988005,51.23782892,25.74449738,63.46401841,50.14766235,30.02316032,37.22440114,30.6678976,28.02626025,24.14897675,35.56925256,17.78986476,33.10914071,51.97002286,37.33122613,43.21759631,32.89766645,56.0525205,15.97793409,50.5410802,33.87157512,40.51196702,47.13880261,21.90266214,37.88995661,25.0204519,38.90279603,32.03681436,34.96184709,29.8993024,27.35972405,35.03282532,18.31587289,41.79694868,26.90271307,15.16549676,33.6003287,32.78011413,43.84507502,31.94183519,39.89865621,68.43806328,51.84256725,49.50540233,29.12433555,29.78041493,32.58808858,32.14722068,37.45525014,56.48940688
1934,618,104.0748969,30.6108969,723,104.0747906,30.6144846,397.7534043,,33.63118215,45.61084568,31.70285436,36.05620922,63.01814328,58.33716595,61.95401863,40.30311937,24.49574282,27.57654801,49.6502169,28.95676957,47.66231949,49.09413447,29.11870372,32.36482334,45.04892489,39.99754904,37.93703356,29.08420289,31.19634544,84.18511389,30.53117816,44.20846729,67.16286377,54.7925608,35.24397253,44.79391831,24.12657549,30.97142586,37.41930981,26.4190453,27.10671567,41.21796936,45.82119218,66.54898165,22.63892894,51.27051554,47.74809299,26.51689362,46.46551396,33.01027228,33.01027228,31.49655772,43.56099865,53.11247238,49.86345637,54.82053045,51.43824896,47.73040852
1935,618,104.0748969,30.6108969,836,104.0696995,30.61099633,498.3483237,,49.57195081,32.50097763,41.21104055,47.19642132,40.6661269,46.00138373,47.19124854,56.86383408,46.4079491,45.65022813,32.1947773,43.7307487,31.03899594,37.98279391,36.7069865,37.3339939,37.3339939,39.0524649,64.76729117,40.93677046,50.16578722,44.31951495,47.06178222,44.31951495,50.50116722,59.01493307,46.7810682,42.14692166,65.31749873,57.68662268,32.26715765,47.47744533,132.8928863,40.33848151,30.72010215,58.40653169,40.04584744,40.1691344,40.04584744,40.29318283,35.37172645,29.04997717,28.57911534,27.05963749,52.00156421,48.42250919,38.41657313,45.06415207,45.5343646,67.36965698
1936,618,104.0748969,30.6108969,1120,104.0749288,30.6065838,478.0267061,,34.31986608,35.12032943,35.02027151,35.35342896,35.90543366,38.07292349,31.11495111,38.90496177,38.51315499,38.38837793,32.14053627,57.26775847,35.72794758,37.57415157,38.17144862,37.57415157,35.66288162,35.66288162,33.63314935,33.63041072,32.96735904,33.62767253,33.29424217,33.62767253,36.13746383,39.05210609,41.70184512,43.12250937,32.63393443,41.89133744,36.25483445,38.21382995,35.07261159,40.39662305,42.12720054,30.17351506,32.65457575,34.6383487,33.41545907,32.31729844,36.00201134,36.10019178,36.52599453,29.96771688,31.967111,31.967111,36.59534592,37.50250377,42.20468772,38.45577971
1937,619,103.9789201,30.70587597,408,103.9804376,30.7055703,149.2203639,,30.34990452,28.12530419,27.22263396,23.59560659,22.84308901,24.41787773,23.12995953,20.98411367,22.50024335,20.45152195,21.69382373,20.94320897,21.3622293,20.226921,20.94320897,20.45152195,20.94320897,20.94320897,21.25562266,20.45152195,21.04577121,21.20140729,20.69444533,21.04577121,21.04577121,21.20150545,21.12024022,21.12024022,21.13478155,21.25163956,21.22474455,21.14934291,21.21100777,21.14934291,21.23242493,21.4877324,22.0835394,22.48424099,21.7047802,22.48211825,22.73032342,22.08622765,21.46626511,21.23293516,21.42346202,22.11974394,22.98972796,21.76952683,21.7047802,21.7047802
1938,619,103.9789201,30.70587597,610,103.97941,30.70791991,231.3441538,,43.94928515,22.6931595,43.94928515,22.6931595,22.6931595,22.6931595,22.6931595,26.73640301,37.68502053,37.68502053,37.68502053,50.62850782,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,30.45115004,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,37.68502053,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,38.87229655,37.66371752,37.08717857,37.37322468,37.22965219,37.30130028
1939,619,103.9789201,30.70587597,700,103.9775607,30.70377111,267.1579858,,34.5649146,26.46943473,33.91610031,27.37035881,27.80013245,28.97223341,27.69142866,27.63672279,35.05257608,37.83884131,32.99378212,34.93331513,36.45688673,34.57510773,31.79404244,34.48998585,33.52816192,32.45050074,34.56818182,34.42610377,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.69776778,68.94399634,69.06777371,69.00582952,69.03678772,69.02130515
1940,620,104.0428231,30.68723173,5,104.0439712,30.6867731,121.1557126,,14.73515424,20.23946939,13.77349154,21.41979449,27.55060816,20.38728906,20.40218987,32.42829482,20.39846263,19.64687231,22.96431754,11.55392226,12.75454402,16.58405191,14.11357829,11.61710772,12.74889175,12.70099482,11.91620418,12.02508,11.91620418,16.22350343,40.38523753,16.06416333,19.44924626,15.93280604,14.94468273,16.67918032,15.00122323,16.67918032,16.67918032,16.67918032,16.67918032,23.10784452,15.99122146,17.03752208,16.67918032,21.97282445,22.65769171,26.92349169,24.60708408,15.66106159,25.42746965,25.28696094,17.91185086,20.5998333,25.33070282,20.1386947,25.33289387,25.33398955
1941,620,104.0428231,30.68723173,823,104.0450692,30.68972023,349.7934557,,37.92655494,41.46837894,41.46837894,57.50029409,57.50029409,57.50029409,57.50029409,63.92164673,60.54117503,62.18550324,61.35232353,61.76610377,61.55851833,61.66213634,61.61028377,61.63619915,61.62323872,61.62971825,61.62647831,61.62809824,61.62728828,61.62769327,61.62749077,61.62759202,61.62754138,61.62756669,61.62755405,61.62756038,61.62755722,61.62755879,61.627558,61.62755839,61.62755818,61.6275583,61.62755824,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827,61.62755827
1942,620,104.0428231,30.68723173,1636,104.041945,30.68582265,177.3788564,,25.90522852,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944,21.14449944
1943,621,104.073194,30.68752145,495,104.0707783,30.68827718,246.0758193,,47.62757793,16.75673927,24.57345214,48.23264697,37.85781835,28.48466075,21.90044374,17.26847855,20.97671628,41.85226532,24.12179577,24.40645466,38.43266592,25.90271782,29.06735133,26.58283419,26.18343693,26.72747014,36.54591376,28.78547358,27.36991605,25.20264437,21.80418652,20.96740709,21.02784214,18.68930273,22.89077389,38.51621519,19.15487255,22.42243281,22.06408342,25.90271782,24.86273188,23.94251215,21.81953078,22.79750245,22.00015603,22.38623205,27.57581166,24.27365858,25.16684516,20.69796611,20.72217426,23.45130243,16.20993503,21.93940971,21.01715183,20.69798378,21.50177062,19.71109551
1944,621,104.073194,30.68752145,803,104.0758539,30.68651263,278.2390102,,24.5705749,21.69270031,23.19329521,22.5853537,23.83487059,24.67819307,27.194401,24.67819307,25.5815662,23.24038136,26.55359037,26.9989336,23.13303549,23.94680006,23.53288491,23.94680006,19.44971722,26.00870981,18.17071087,26.00870981,26.57658558,27.40521031,27.16981293,18.39596762,23.41239821,27.44275169,20.56797611,27.92084841,48.27279213,28.41589891,31.66471349,28.41589891,23.70793933,20.18459318,20.33828298,26.18720096,26.18720096,26.18720096,27.05727814,21.99034987,24.00624174,26.42903527,21.04328649,22.38347345,18.245181,25.96656997,22.2467615,22.00846881,18.09357725,21.77522689
1945,621,104.073194,30.68752145,929,104.0741314,30.69052755,345.0539638,,29.47080118,31.36854216,36.72708762,32.0669705,24.76957666,35.28960993,41.87171695,28.9443325,30.37149804,39.23751313,34.19406156,33.6820572,40.05463183,30.04097387,44.00392984,36.21557638,34.33689126,45.3190175,37.76623064,32.89491611,36.51722497,33.30279543,44.31132948,38.54005878,33.4335118,29.22122488,31.02899925,30.32412945,31.36854216,30.55828462,42.2874645,44.8749341,35.21457887,33.38110231,31.68862933,32.58926811,34.6562151,35.64402495,37.46627265,34.03716031,32.7755744,38.35412643,40.41298966,46.98607167,36.30819933,37.94407849,50.26582781,31.17175081,42.04414519,55.45510133
1946,622,103.9328245,30.67415763,354,103.9299735,30.69461569,2283.836889,,155.598274,202.7886616,155.598274,114.9100322,113.6734724,109.466053,108.436043,205.4169344,185.751207,179.2994318,168.1352311,177.1465187,146.1655609,131.5490048,150.7897808,149.3517312,63.71028904,152.6002028,152.2954529,152.4476755,152.3715262,152.4095913,152.3905564,144.1159124,152.3498357,144.8352225,152.3965043,152.3970991,143.5250488,152.3969504,152.3968761,152.3969132,152.3968947,152.3969039,152.3968993,152.3969016,152.3969004,152.396901,147.6274161,152.3969009,152.3969008,152.3969008,143.863741,148.0074312,145.9061721,146.4258736,146.6871151,146.5563779,146.6217173,146.5890403
1947,622,103.9328245,30.67415763,423,103.9401081,30.63831074,4033.865372,,268.9243581,246.5520431,266.7937139,325.6034829,267.0697074,247.1815377,323.9691096,327.5903833,321.9788149,278.3976101,316.2954607,324.7388476,316.2375016,276.1722823,317.2130727,330.559112,259.7983401,342.4727621,289.7546669,272.5659086,284.8230646,288.3487172,293.1592312,273.6141117,303.9349167,313.4455356,291.2574684,303.3951771,338.8881309,307.9242335,305.3079989,318.0343211,279.1302543,295.9262357,295.9262357,265.4545773,280.3810402,392.3928104,319.1473335,669.2126884,367.2295553,287.7569353,279.6036648,320.0422113,289.8495499,294.8027696,274.7923191,286.0052258,292.7160032,295.6834835
1948,622,103.9328245,30.67415763,505,103.9459799,30.67151457,1293.915135,,75.07001589,114.0641441,110.6632889,108.7228472,59.8342259,81.43699794,93.48177266,101.4697233,83.87925245,55.42051738,106.0264299,113.2151174,100.4572721,98.4754615,101.7502465,101.3828796,100.1297747,102.6925028,129.461751,115.1451837,116.9019705,115.7057549,95.25755595,75.42251435,109.4171794,92.36142405,108.987831,104.3685344,103.9217612,86.31428942,107.8564944,108.495355,104.7196354,112.1471808,80.58987,61.37146885,64.74071558,125.077078,111.6453563,118.6645266,114.0742837,63.5050373,88.27721704,115.1283857,127.8905755,118.8636853,116.7487946,77.89455662,116.1698787,119.0555394
1949,623,104.0579293,30.62518238,587,104.0599492,30.6251091,193.7712416,,41.27671419,31.99892063,41.27671419,30.61784067,26.39003039,18.05438938,19.50444484,32.23302902,50.36653211,19.1116841,24.05436103,25.27450977,22.39111311,21.76525647,27.75503196,30.68518196,19.6500414,28.78334956,27.91818114,28.34416486,22.21581114,25.46528799,23.40860637,21.65639265,48.78157131,26.59122503,22.67312469,20.79214515,21.19707505,19.75670908,20.20903143,21.95938519,20.40443056,27.65721687,21.94715075,28.94508173,24.7543105,41.15495397,21.62357315,43.87273395,40.20613659,20.3290395,22.49728306,22.23941986,22.72236058,25.07013368,18.00197341,22.56920366,24.34406297,22.5388197
1950,623,104.0579293,30.62518238,1765,104.057619,30.62742855,250.714191,,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,51.3797583,59.77291971,51.3797583,51.3797583,43.81413047,47.29630154,67.10565707,34.3182923,45.41238177,39.09349594,42.01669305,39.09349594,39.09349594,34.98337549,36.92441166,35.92769599,36.41923561,36.41923561,36.41923561,53.88484105,43.46303721,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104,45.35533104
